#radius(zone center) density  temperature
720
4.000000e+05  7.900000e+07  2.310000e+08  0.50  0.00
1.200000e+06  7.899584e+07  2.310000e+08  0.50  0.00
2.000000e+06  7.898753e+07  2.310000e+08  0.50  0.00
2.800000e+06  7.897506e+07  2.310000e+08  0.50  0.00
3.600000e+06  7.895844e+07  2.310000e+08  0.50  0.00
4.400000e+06  7.893767e+07  2.310000e+08  0.50  0.00
5.200000e+06  7.891276e+07  2.310000e+08  0.50  0.00
6.000000e+06  7.888370e+07  2.310000e+08  0.50  0.00
6.800000e+06  7.885051e+07  2.310000e+08  0.50  0.00
7.600000e+06  7.881320e+07  2.310000e+08  0.50  0.00
8.400000e+06  7.877176e+07  2.310000e+08  0.50  0.00
9.200000e+06  7.872621e+07  2.310000e+08  0.50  0.00
1.000000e+07  7.867655e+07  2.310000e+08  0.50  0.00
1.080000e+07  7.862281e+07  2.310000e+08  0.50  0.00
1.160000e+07  7.856498e+07  2.310000e+08  0.50  0.00
1.240000e+07  7.850307e+07  2.310000e+08  0.50  0.00
1.320000e+07  7.843711e+07  2.310000e+08  0.50  0.00
1.400000e+07  7.836710e+07  2.310000e+08  0.50  0.00
1.480000e+07  7.829305e+07  2.310000e+08  0.50  0.00
1.560000e+07  7.821499e+07  2.310000e+08  0.50  0.00
1.640000e+07  7.813292e+07  2.310000e+08  0.50  0.00
1.720000e+07  7.804686e+07  2.310000e+08  0.50  0.00
1.800000e+07  7.795684e+07  2.310000e+08  0.50  0.00
1.880000e+07  7.786285e+07  2.310000e+08  0.50  0.00
1.960000e+07  7.776493e+07  2.310000e+08  0.50  0.00
2.040000e+07  7.766310e+07  2.310000e+08  0.50  0.00
2.120000e+07  7.755736e+07  2.310000e+08  0.50  0.00
2.200000e+07  7.744775e+07  2.310000e+08  0.50  0.00
2.280000e+07  7.733428e+07  2.310000e+08  0.50  0.00
2.360000e+07  7.721698e+07  2.310000e+08  0.50  0.00
2.440000e+07  7.709587e+07  2.310000e+08  0.50  0.00
2.520000e+07  7.697096e+07  2.310000e+08  0.50  0.00
2.600000e+07  7.684229e+07  2.310000e+08  0.50  0.00
2.680000e+07  7.670988e+07  2.310000e+08  0.50  0.00
2.760000e+07  7.657375e+07  2.310000e+08  0.50  0.00
2.840000e+07  7.643394e+07  2.310000e+08  0.50  0.00
2.920000e+07  7.629045e+07  2.310000e+08  0.50  0.00
3.000000e+07  7.614334e+07  2.310000e+08  0.50  0.00
3.080000e+07  7.599261e+07  2.310000e+08  0.50  0.00
3.160000e+07  7.583830e+07  2.310000e+08  0.50  0.00
3.240000e+07  7.568044e+07  2.310000e+08  0.50  0.00
3.320000e+07  7.551905e+07  2.310000e+08  0.50  0.00
3.400000e+07  7.535417e+07  2.310000e+08  0.50  0.00
3.480000e+07  7.518583e+07  2.310000e+08  0.50  0.00
3.560000e+07  7.501406e+07  2.310000e+08  0.50  0.00
3.640000e+07  7.483889e+07  2.310000e+08  0.50  0.00
3.720000e+07  7.466035e+07  2.310000e+08  0.50  0.00
3.800000e+07  7.447847e+07  2.310000e+08  0.50  0.00
3.880000e+07  7.429330e+07  2.310000e+08  0.50  0.00
3.960000e+07  7.410485e+07  2.310000e+08  0.50  0.00
4.040000e+07  7.391317e+07  2.310000e+08  0.50  0.00
4.120000e+07  7.371829e+07  2.310000e+08  0.50  0.00
4.200000e+07  7.352024e+07  2.310000e+08  0.50  0.00
4.280000e+07  7.331907e+07  2.310000e+08  0.50  0.00
4.360000e+07  7.311480e+07  2.310000e+08  0.50  0.00
4.440000e+07  7.290747e+07  2.310000e+08  0.50  0.00
4.520000e+07  7.269712e+07  2.310000e+08  0.50  0.00
4.600000e+07  7.248379e+07  2.310000e+08  0.50  0.00
4.680000e+07  7.226751e+07  2.310000e+08  0.50  0.00
4.760000e+07  7.204832e+07  2.310000e+08  0.50  0.00
4.840000e+07  7.182626e+07  2.310000e+08  0.50  0.00
4.920000e+07  7.160137e+07  2.310000e+08  0.50  0.00
5.000000e+07  7.137369e+07  2.310000e+08  0.50  0.00
5.080000e+07  7.114325e+07  2.310000e+08  0.50  0.00
5.160000e+07  7.091009e+07  2.310000e+08  0.50  0.00
5.240000e+07  7.067426e+07  2.310000e+08  0.50  0.00
5.320000e+07  7.043580e+07  2.310000e+08  0.50  0.00
5.400000e+07  7.019473e+07  2.310000e+08  0.50  0.00
5.480000e+07  6.995112e+07  2.310000e+08  0.50  0.00
5.560000e+07  6.970498e+07  2.310000e+08  0.50  0.00
5.640000e+07  6.945638e+07  2.310000e+08  0.50  0.00
5.720000e+07  6.920534e+07  2.310000e+08  0.50  0.00
5.800000e+07  6.895191e+07  2.310000e+08  0.50  0.00
5.880000e+07  6.869613e+07  2.310000e+08  0.50  0.00
5.960000e+07  6.843804e+07  2.310000e+08  0.50  0.00
6.040000e+07  6.817768e+07  2.310000e+08  0.50  0.00
6.120000e+07  6.791510e+07  2.310000e+08  0.50  0.00
6.200000e+07  6.765034e+07  2.310000e+08  0.50  0.00
6.280000e+07  6.738344e+07  2.310000e+08  0.50  0.00
6.360000e+07  6.711443e+07  2.310000e+08  0.50  0.00
6.440000e+07  6.684338e+07  2.310000e+08  0.50  0.00
6.520000e+07  6.657031e+07  2.310000e+08  0.50  0.00
6.600000e+07  6.629527e+07  2.310000e+08  0.50  0.00
6.680000e+07  6.601830e+07  2.310000e+08  0.50  0.00
6.760000e+07  6.573945e+07  2.310000e+08  0.50  0.00
6.840000e+07  6.545876e+07  2.310000e+08  0.50  0.00
6.920000e+07  6.517627e+07  2.310000e+08  0.50  0.00
